mean,sd,2.5%,50%,97.5%,Rhat,n.eff,n_total_mcmc,n_sample,n_thin,n_burn,param_name,param,year_id,site_id_numeric,year,river,site,site_id,abundance,area,density,group
0.4774155282595556,0.32029814215215685,0.034398845,0.43639249999999996,1.254180249999997,1,3450,65000,1500,40,5000,sd_obs,sd_obs[84],NA,84,NA,toshibetsu,3,toshibetsu3,NA,NA,NA,NA
0.590542082798,0.3634835361371046,0.04637423750000001,0.5394034999999999,1.4635312499999982,1,2790,65000,1500,40,5000,sd_obs,sd_obs[85],NA,85,NA,toshibetsu,5,toshibetsu5,NA,NA,NA,NA
0.8346149734266667,0.6798952334427629,0.04283071000000001,0.6845905,2.593648249999996,1,2998,65000,1500,40,5000,sd_obs,sd_obs[86],NA,86,NA,usubetsu,1,usubetsu1,NA,NA,NA,NA
0.7876943208933334,0.38581778974504116,0.13537475,0.730082,1.7230439999999998,1,3492,65000,1500,40,5000,sd_obs,sd_obs[87],NA,87,NA,usubetsu,2,usubetsu2,NA,NA,NA,NA
0.6479424620755555,0.3568837331469896,0.05406638250000001,0.605367,1.4972902499999985,1,3468,65000,1500,40,5000,sd_obs,sd_obs[88],NA,88,NA,usubetsu,3,usubetsu3,NA,NA,NA,NA
0.3822451815862222,0.23229538147051634,0.032465692500000004,0.346254,0.9215155749999999,1.01,3515,65000,1500,40,5000,sd_obs,sd_obs[89],NA,89,NA,utabetsu,1,utabetsu1,NA,NA,NA,NA
0.7761866416644444,0.352434983390077,0.17190805,0.7260065,1.624864749999999,1,3822,65000,1500,40,5000,sd_obs,sd_obs[90],NA,90,NA,utabetsu,2,utabetsu2,NA,NA,NA,NA
0.6136435301226667,0.2978205292800763,0.10866385,0.575066,1.34564875,1,4131,65000,1500,40,5000,sd_obs,sd_obs[91],NA,91,NA,utabetsu,3,utabetsu3,NA,NA,NA,NA
0.3222521642258222,0.24887144941926992,0.017420805,0.2710035,0.9268455999999989,1,3440,65000,1500,40,5000,sd_obs,sd_obs[92],NA,92,NA,utabetsu,4,utabetsu4,NA,NA,NA,NA
0.552822422,0.33044414499936386,0.036391950000000006,0.5271865,1.3344674999999993,1,2542,65000,1500,40,5000,sd_obs,sd_obs[93],NA,93,NA,yamubetsu,1,yamubetsu1,NA,NA,NA,NA
